symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
0,123,volkswagen,std,four,wagon,fwd,front,100.19737343399991,0.8778210734277246,0.9284727208725834,55.24751227852782,2569,ohc,four,109,mpfi,3.1982639669778297,3.3887978412505912,9.03279535138222,87.24463180931374,5486.716879131483,25,31,12537.770521455852,9.355455917946683,Low,0,1
1,114,mazda,std,four,sedan,fwd,front,93.20547489254903,0.8013816195185125,0.8916899451329179,54.0295447445109,1954,ohc,four,91,2bbl,3.021810547923086,3.137530477932469,8.988004978502529,67.70713019821255,5017.598521129013,31,38,6411.927934488936,7.638288030536098,Low,0,1
0,120,peugot,turbo,four,wagon,rwd,front,114.29545560424064,0.957460799340278,0.9504995695551882,58.75501893454861,3431,l,four,151,idi,3.7008240987325935,3.536544672012404,21.06870828880346,95.02128856919548,4159.047828000608,25,25,13803.691784084936,9.350543344034774,Low,1,0
3,150,mazda,std,two,hatchback,rwd,front,95.02803167668972,0.8136478544719373,0.9130412957280338,49.47609018759408,2388,rotor,two,70,4bbl,3.327800063622797,,9.25227595899699,100.9611255669454,6010.425838518826,17,23,13689.990956370406,13.789113182862604,Medium,0,1
0,122,mazda,std,four,sedan,rwd,front,105.02724748907602,0.8413177547590677,0.9194144017166432,54.33168632447887,2696,ohc,four,134,idi,3.422295521531644,3.6397544370998953,22.04290864075332,69.88632748389753,4217.07727862498,31,39,18176.119827822786,7.561974023270872,Low,1,0
3,150,saab,std,two,hatchback,fwd,front,99.47357012408152,0.898258861350871,0.9247292519256722,56.21135402334448,2730,ohc,four,122,mpfi,2.54,2.07,9.431152641857569,109.55443271449796,5240.636672401397,21,28,15381.281307740468,11.288097177776432,Medium,0,1
1,115,mazda,std,four,sedan,fwd,front,93.13129522712477,0.8024095117709305,0.8907899230304225,54.08084090894141,1931,ohc,four,91,2bbl,3.032222967358828,3.140954613086394,9.058490744483969,68.06300490630947,4998.174753087191,31,38,6911.617987694903,7.436944586687417,Low,0,1
2,81,subaru,std,two,hatchback,fwd,front,93.63860986768157,0.7560966435192656,0.8820297252597917,53.76167943499853,2041,ohcf,four,99,2bbl,3.6280062822961834,2.3577478006619144,9.016714131523464,68.68459240300625,4897.540824060921,31,36,5187.171263951457,7.480604765033154,Low,0,1
1,117,dodge,std,two,hatchback,fwd,front,93.67415669774331,0.7564006056025827,0.885646181265379,50.81740073955236,1876,ohc,four,90,2bbl,2.968956641252256,3.253544288316462,9.398479684410692,67.72331768680834,5481.486287857575,37,41,5999.7663694942,6.203282204320365,Low,0,1
1,123,mercury,turbo,two,hatchback,rwd,front,102.81197117375535,0.8566482974159783,0.9453593484963868,54.792292432992014,2924,ohc,four,140,mpfi,3.780563860940111,3.1333328198409207,7.899693498234921,175.54702416763317,4996.219217310263,19,24,16145.645393199557,12.28572959055125,High,0,1
2,132,toyota,std,two,hardtop,rwd,front,98.08503340156908,0.8473048959304866,0.9111706410739068,52.10015389150184,2656,ohc,four,149,mpfi,3.624593470780732,3.491830828380372,9.29134944365152,114.79052029919308,4819.168244026672,24,30,11197.1579619443,9.729954239961453,Medium,0,1
2,122,chevrolet,std,two,hatchback,fwd,front,88.42991762294226,0.6780394041326285,0.8374999999999999,53.18262103853053,1488,l,three,61,2bbl,2.90218609053309,3.036202262197765,9.651352354172303,48.0,5103.404238716432,47,53,5238.339125868718,4.8772381101829,Low,0,1
2,104,saab,std,four,sedan,fwd,front,99.02893908839732,0.8973644380226923,0.9220282685278054,55.96923209390524,2726,ohc,four,120,mpfi,3.545948722332904,3.0620359349839554,9.285698848150664,109.60971176659656,5230.692884902622,21,28,15291.9591110932,11.134653080389873,Medium,0,1
1,129,nissan,std,two,sedan,fwd,front,94.83628746029828,0.7878486715558037,0.8859608870228819,54.44101433306237,1919,ohc,four,96,2bbl,3.156589284769488,3.272986506403422,9.293090971807548,69.85655007783632,5177.683950966674,31,37,6720.693952414341,7.427450346240822,Low,0,1
0,114,mazda,std,four,sedan,fwd,front,98.76830213581168,0.8513353938676792,0.9222456951260204,55.54047657985917,2393,ohc,four,121,2bbl,3.4109387681147982,3.399764556666093,8.540857021860502,85.89169799301973,4823.8785724786185,26,32,9981.177465271174,8.96105573444517,Low,0,1
1,123,bmw,std,four,sedan,rwd,front,103.80354047860249,0.9090197172227764,0.9300136462987948,55.72904407866646,3049,ohc,six,165,mpfi,3.3069753115349503,3.2011110064077872,9.024131955296872,121.87674306262376,4248.704517030239,20,25,24729.63714463712,11.841277539763697,Medium,0,1
1,159,audi,turbo,four,sedan,fwd,front,105.59912916348549,0.926845391653845,0.9929947897946034,55.78492360261095,3096,ohc,five,131,mpfi,3.126316034821379,3.410018761255102,8.255122679901532,138.35411892676723,5490.7139272943,17,20,24127.200492433916,13.8542174325081,Medium,0,1
1,122,nissan,std,four,sedan,fwd,front,94.60687586343744,0.7922647307600388,0.885413325615638,54.446808149858704,1928,ohc,four,97,2bbl,3.156184143277706,3.2854997776169554,9.458308687072623,68.73952306677941,5196.070022642231,31,37,6913.927548176784,7.5948998239921695,Low,0,1
3,150,mazda,std,two,hatchback,rwd,front,95.35812796275395,0.810844596918269,0.9127644094597982,49.55728148769171,2384,rotor,two,70,4bbl,3.3363386070532166,,9.462819136604567,101.28767969496204,5978.810363051944,17,23,10503.270785364362,13.747280158126738,Medium,0,1
2,104,saab,std,four,sedan,fwd,front,98.9418412513011,0.8991188917875337,0.9229759489795876,56.07316186284742,2690,ohc,four,122,mpfi,3.535696745792152,3.077181019946064,9.406810408847566,110.19907448927631,5270.412043105146,21,28,11939.504832450091,11.073675396404289,Medium,0,1
1,124,mitsubishi,std,four,sedan,fwd,front,96.3322844903818,0.8275880388229917,0.9077830240331658,51.49896024677377,2415,ohc,four,121,2bbl,3.346757702974182,3.463749626585651,8.67103919691961,88.60454475596144,4994.362278933097,25,32,8323.633635784752,9.313380875575412,Low,0,1
1,128,nissan,std,two,sedan,fwd,front,94.72066747518998,0.7983139341865656,0.8867892686192098,54.4538557782808,1958,ohc,four,96,2bbl,3.1543518584624266,3.2862298634298277,9.519651394817402,67.97201473913472,5219.613206422506,31,37,7304.054010790557,7.577359573430455,Low,0,1
0,122,peugot,std,four,wagon,rwd,front,114.14107283474532,0.9557870749494968,0.9499662554030548,56.64649473321687,3274,l,four,120,mpfi,3.4533444386698195,2.1744930365530237,8.287752143569703,95.0727993168248,5000.740861931906,19,24,16052.717474155192,12.434435459367208,Low,0,1
0,122,volkswagen,std,four,sedan,fwd,front,100.09207808195076,0.86665466985327,0.930689924831244,55.15665728634267,2658,ohc,five,137,mpfi,3.186698421742623,3.4010906609893,8.39144127158543,110.4711696965387,5520.504369152751,19,24,13591.305665371365,12.437035246296729,Medium,0,1
-1,96,volvo,std,four,sedan,rwd,front,109.09680372423234,0.9101283146718696,0.9565221954936778,55.55941755228657,3028,ohcv,six,173,mpfi,3.580720518985997,2.8803344168100886,8.790896135542212,134.92555318186288,5503.681875509954,18,23,21517.580549637707,13.103506044397928,Medium,0,1
-1,65,toyota,std,four,hatchback,fwd,front,102.23576714865617,0.8440578384047437,0.9244861428364428,53.88929245788024,2420,ohc,four,121,mpfi,3.318009493984624,3.5285298739735804,8.645791747885767,91.09681331308876,4212.238269450345,27,32,9792.7227791857,8.647621371220032,Low,0,1
1,122,audi,std,four,wagon,fwd,front,105.73769704165048,0.924216570201907,0.9917519631019518,55.671210688986726,2932,ohc,five,137,mpfi,3.1851377237844054,3.4061178375535803,8.363231222154884,109.6130891665254,5510.3142493728565,19,25,19157.209344234383,12.370287772243822,Medium,0,1
3,198,toyota,std,two,hatchback,rwd,front,102.8851517629286,0.881592684160662,0.940974571221806,52.0102752949574,2986,dohc,six,170,mpfi,3.255183257271874,3.353175402649656,9.246931188170786,157.96909883173691,5208.940121899617,20,24,16396.466337043315,11.725565763822878,High,0,1
0,109,honda,std,four,sedan,fwd,front,96.18958670444754,0.7851361650562472,0.8884973519021171,54.44003508066822,1993,ohc,four,91,1bbl,2.894586424725763,3.417184685418654,9.142987762242884,75.30335916602503,6004.990568303502,30,34,7130.864760444521,7.818035270555646,Low,0,1
3,121,mitsubishi,turbo,two,hatchback,fwd,front,95.60596477705934,0.8298678636817638,0.920789938978781,50.11578277041955,2943,ohc,four,155,spdi,3.579871604009699,3.86835150858213,7.0,144.41214612084443,4996.660125743492,19,24,14954.43556874255,12.523320138512153,Medium,0,1
2,134,toyota,std,two,hardtop,rwd,front,98.48773180938468,0.8462538576294161,0.9110099788092596,51.930955170648126,2556,ohc,four,148,mpfi,3.609439300732051,3.49334862914176,9.2620582201447,114.85707534952437,4827.473873059644,24,30,8873.620923794315,9.657687731696244,Medium,0,1
1,105,mazda,std,two,hatchback,fwd,front,93.0048699192008,0.7632178633924536,0.890934604320982,54.05338270806844,1909,ohc,four,92,2bbl,3.028756596204168,3.13451326865057,9.141589649729893,68.18564641518473,4986.991427214279,31,38,7182.082650458175,7.5628008107623215,Low,0,1
1,231,nissan,std,two,hatchback,rwd,front,98.73323969803536,0.8594027051607849,0.9436352826491166,49.61456069146343,3141,ohcv,six,182,mpfi,3.4204388406798576,3.2648901168680653,9.023938244404276,159.93728679393044,5200.061786298141,19,25,18484.75953437248,12.460559989181212,High,0,1
2,105,saab,std,four,sedan,fwd,front,99.2428345248877,0.8967457703374314,0.9241804774903336,56.11190078940372,2755,ohc,four,123,mpfi,3.534348335184553,3.078515783328001,9.596985301663898,107.4674867941834,5250.213514273097,21,28,15620.238285193343,11.079012765465087,Medium,0,1
3,123,alfa-romero,std,two,convertible,rwd,front,88.64956883504715,0.8106461328107135,0.8907975018905554,48.85358642593199,2559,dohc,four,134,mpfi,3.4637746807772083,2.674808856151,9.020486382039676,111.24157818063716,5005.772374396283,21,27,16688.702835685566,11.141526938021038,Medium,0,1
2,105,saab,turbo,four,sedan,fwd,front,98.97008123071022,0.8964956666495768,0.9249568979740712,55.98345196821451,2841,dohc,four,119,mpfi,3.536457367189958,3.063352670141036,8.965148897538398,158.9593755846515,5493.839895973584,19,26,18320.320020233157,12.328194035078509,High,0,1
3,151,mazda,std,two,hatchback,rwd,front,95.06034879698248,0.812505912817551,0.9137690649192008,49.60184531848599,2384,rotor,two,69,4bbl,3.340387029547229,,9.40049656157261,101.5444432310181,6004.51453661344,17,23,11998.5726870819,13.806550912827891,Medium,0,1
0,163,peugot,turbo,four,sedan,rwd,front,108.0521094869796,0.898260522715231,0.9496716936148512,56.68384908858855,3211,l,four,151,idi,3.705323485588499,3.536786310048847,21.030817245688727,93.56308194412912,4150.0,28,33,13024.988083464175,8.271503787725884,Low,1,0
2,164,audi,std,four,sedan,fwd,front,99.86357865749773,0.8468545945521051,0.919771093844882,54.32507857586196,2328,ohc,four,108,mpfi,3.19012971526922,3.407908426974115,10.052295312377902,102.03363645905536,5477.309399875815,24,30,14025.92898975855,9.836931014929444,Medium,0,1
3,148,mazda,std,two,hatchback,rwd,front,95.73361209255572,0.8102593043945526,0.9119539672287424,49.599049845900886,2370,rotor,two,69,4bbl,3.326043598644564,,9.64951471598417,100.68258212428432,6000.137012397867,17,23,11790.768990182827,13.87419254938565,Medium,0,1
-2,105,volvo,std,four,sedan,rwd,front,104.37647052925506,0.9092184599778472,0.933353783548032,56.093255424068175,2893,ohc,four,141,mpfi,3.776515875515184,3.159268571049804,9.398435621211226,114.33976841854728,5384.214135628563,23,28,13059.494074801272,10.25604713604452,Medium,0,1
0,85,subaru,turbo,four,wagon,4wd,front,96.9705584694495,0.8334818519265287,0.9078081850142188,54.807296864942224,2633,ohcf,four,106,mpfi,3.622635788145964,2.645523532292327,7.803213494603,111.13978203016352,4775.122986712303,23,23,11722.157282148575,10.151209850191998,Medium,0,1
2,122,isuzu,std,two,hatchback,rwd,front,95.96962062463952,0.8268920841408312,0.9069741099217832,51.40216071041144,2706,ohc,four,119,spfi,3.434697978651019,3.2276598946512243,9.224961019239297,89.71396836337337,5001.963230724815,24,29,10315.352737009864,9.79824477225923,Low,0,1
1,169,toyota,std,two,sedan,rwd,front,94.648645829604,0.8114563293483711,0.8892073476596277,52.67554818203416,2276,dohc,four,98,mpfi,3.232700798687472,3.078431518636175,9.211234232635237,110.2778833108005,6600.0,26,29,9340.649929028325,8.970069921459297,Medium,0,1
0,120,volkswagen,std,four,wagon,fwd,front,100.5137598600105,0.8806885714390794,0.9289757575623562,54.93740189251696,2591,ohc,four,110,mpfi,3.1902933839172025,3.3959049222581887,9.092598660838997,86.34409273405589,5507.554648150212,25,31,12443.096963407832,9.37471002247953,Low,0,1
1,121,bmw,std,four,sedan,rwd,front,103.72780264428222,0.905498067071165,0.9302118144156064,55.72538831551363,3077,ohc,six,165,mpfi,3.293661399077841,3.215234722798147,9.152303658582875,120.34547968272028,4258.135164344868,20,25,24671.314665039918,11.91374534651934,Medium,0,1
1,101,nissan,std,four,wagon,fwd,front,94.40512393810312,0.8182836685072207,0.8842104923851197,53.58735949324326,2012,ohc,four,98,2bbl,3.1517026352190336,3.2953243515463484,9.297011142437723,68.99071849035525,5172.280075289759,31,37,7974.542280391895,7.58792164429111,Low,0,1
1,103,mazda,std,two,hatchback,fwd,front,93.02075977311456,0.7658429577597061,0.889903092571231,54.08876259606912,1901,ohc,four,91,2bbl,3.036129322880899,3.1455578644496427,8.998926605021147,67.31817169946554,4980.478370537055,30,31,5586.511037298866,7.743036213867334,Low,0,1
0,122,bmw,std,four,sedan,rwd,front,103.41280755080317,0.9088822569067906,0.929863513212652,55.740403935889226,3252,ohc,six,212,mpfi,3.617747644492106,3.3944583824954444,7.79270047151168,182.70084443369493,5428.307035303293,16,22,30834.23508742681,14.701212334636669,High,0,1
-1,96,volvo,turbo,four,sedan,rwd,front,109.2439187696617,0.9083787678757316,0.9569973913940996,55.44837035768568,3210,ohc,six,145,idi,3.024608792961072,3.3903182137048504,22.84875570698915,105.68700145114104,4784.979451052086,26,27,22574.346562581904,8.935673709795116,Medium,1,0
0,122,volkswagen,std,four,wagon,fwd,front,100.67269061278544,0.8773709298841862,0.9293859606631908,55.09123438316301,2565,ohc,four,107,mpfi,3.1829129431848324,3.414409694740528,9.12591966882735,86.9182487353054,5508.761545889769,25,31,12539.01939126913,9.308829674347372,Low,0,1
0,84,honda,std,four,sedan,fwd,front,96.416495175116,0.8434520617134705,0.866894146095053,53.98096875905022,2341,ohc,four,109,1bbl,3.151748689678317,3.573668486982956,8.943960539638972,85.68826212450692,5790.146969196823,27,33,10381.44651871135,8.624538805766633,Low,0,1
3,120,mitsubishi,turbo,two,hatchback,fwd,front,95.82269501867364,0.8317545987031358,0.9208129895977653,50.02784393487897,2930,ohc,four,154,spdi,3.589711891808909,3.8647992395339954,7.0,145.25318232320197,5001.142779095827,19,24,14274.901800121344,12.334636660352666,Medium,0,1
0,122,peugot,std,four,wagon,rwd,front,114.25715921757318,0.9549328652279714,0.9517542985670904,56.76923169063455,3268,l,four,120,mpfi,3.4591933905407006,2.200209600299581,8.427569425251622,95.36418634329276,4990.916972714186,19,24,16113.67112425982,12.439666280352336,Low,0,1
3,150,mazda,std,two,hatchback,rwd,front,95.25527362704858,0.8136560026881561,0.9132216797707552,49.52766722761455,2383,rotor,two,70,4bbl,3.328831847104476,,9.33723268716648,103.10560850591249,6008.054417343312,17,23,10831.248656156093,13.867509641126588,Medium,0,1
1,148,dodge,std,four,hatchback,fwd,front,93.8732651646326,0.7585143507251444,0.8862597083412634,50.566548465377394,1943,ohc,four,89,2bbl,2.9708613553290557,3.230904804031409,9.343431265214262,67.2501720382184,5501.961807809756,31,38,6410.418537303373,7.620412668468552,Low,0,1
0,92,toyota,std,four,hatchback,fwd,front,95.2901968742115,0.8023225192685934,0.8940600032028042,52.69818707781263,2117,ohc,four,101,2bbl,3.1968194162537165,3.0301034589898554,9.08882925663232,69.91763255233589,4793.569994117145,30,36,7113.817600873819,7.7497733315702035,Low,0,1
0,122,volkswagen,std,four,sedan,fwd,front,100.24954714938148,0.8682654434606552,0.9288211736108052,54.99645934742105,2677,ohc,five,137,mpfi,3.2010799693445087,3.399459424828806,8.360418939553895,110.4776725804252,5484.936946358013,19,24,13486.010530287494,12.327260603670007,Medium,0,1
3,123,porsche,std,two,hardtop,rwd,rear,89.3576072950637,0.8114340945988002,0.900913424764668,51.58723428675719,2744,ohcf,six,195,mpfi,3.739981903183304,2.8944765622645,9.391221306933062,206.9737435423516,5903.840796213478,17,25,32563.45858042862,13.844211825901588,High,0,1
0,85,honda,std,four,sedan,fwd,front,96.07771616634584,0.843490573706015,0.9057811488165106,54.04642374327455,2447,ohc,four,109,mpfi,3.1565568988082746,3.575694988308208,9.018512551552616,100.4388215837506,5782.605472017122,24,28,13252.090395395238,9.743890485543032,Medium,0,1
0,92,toyota,std,four,sedan,fwd,front,95.52462650801326,0.8004972021659149,0.8951847603111974,53.02775617355656,2061,ohc,four,97,2bbl,3.1843562809434047,3.0441710537825486,9.116473582822474,68.26332765691717,4806.131537628667,38,47,7667.616797297897,6.163044105097554,Low,0,1
0,121,bmw,std,four,sedan,rwd,front,103.33344985384632,0.9084324616879276,0.9277870341510492,55.73323200712449,3226,ohc,six,209,mpfi,3.626159933020571,3.3889604700824307,8.14876367847675,181.427369281134,5437.672760810599,16,22,30871.484981476235,14.721060022480849,High,0,1
0,145,jaguar,std,four,sedan,rwd,front,112.96340076952735,0.9593865400123852,0.9660875215424164,52.82356148624152,4057,dohc,six,258,mpfi,3.6238719455128745,4.162473889129143,8.020093522772438,174.796410748751,4769.366048218979,15,19,32370.60906507776,15.640146697263258,High,0,1
-1,93,mercedes-benz,turbo,four,sedan,rwd,front,110.20254973846592,0.9188107299842092,0.9753753979937408,56.51752156911213,3491,ohc,five,181,idi,3.5887712570366994,3.635055063115293,21.612624872199948,121.064524007844,4360.303561245926,22,25,25909.99989102941,10.699007295844208,Medium,1,0
1,129,nissan,std,two,sedan,fwd,front,94.4554011752032,0.7942243405366268,0.8852658372087275,54.61586287932263,1925,ohc,four,97,2bbl,3.1677783181630352,3.300539006183463,9.305786115185985,68.10806710505858,5198.7720990741855,31,37,6242.117203147988,7.701753012329817,Low,0,1
0,122,mercedes-benz,std,four,sedan,rwd,front,120.71240121461716,0.9987045072576868,0.9958801625325436,56.6216016093861,3893,ohcv,eight,308,mpfi,3.7990181823628015,3.356470749002507,8.21941716253346,182.8262405623209,4472.191668135338,14,16,40850.70997091296,16.772646490165783,High,0,1
1,159,audi,turbo,four,sedan,fwd,front,105.78963478798974,0.9252608539613264,0.9898415373736608,55.89596587651242,3069,ohc,five,131,mpfi,3.1123672238378988,3.4053666575979857,8.163778584978985,140.6544077787437,5481.033898597908,17,20,24077.29641345179,13.91320387400271,Medium,0,1
1,128,nissan,std,two,sedan,fwd,front,94.6909401215443,0.7954557166747602,0.8866489741948687,54.58317869733628,2008,ohc,four,102,idi,2.985592312128389,3.467533542509545,22.059615353871376,55.67380650909975,4818.399629204504,45,50,7467.560256477139,5.264755591002931,Low,1,0
3,150,saab,std,two,hatchback,fwd,front,98.92238431164976,0.896689603631658,0.9242711962907028,56.192861057074175,2675,ohc,four,120,mpfi,3.549906931649772,3.0754914863913765,9.231123873862115,108.98677754238032,5238.672201464821,21,28,11907.23592713329,11.078910076293631,Medium,0,1
2,84,subaru,std,two,hatchback,fwd,front,93.5342835966727,0.7593741653392284,0.8831134646828049,53.595593262930265,2129,ohcf,four,108,2bbl,3.624447929642882,2.6338361728513213,8.941889477424803,72.70829125565601,4389.970337560362,26,31,6983.215817603416,8.95465726745684,Low,0,1
0,116,mazda,std,four,sedan,rwd,front,105.00165086501676,0.8421321720924732,0.91588341532909,54.3770622828314,2668,ohc,four,140,mpfi,3.7620018019197983,3.157513498015112,8.071046573434634,117.91696389256526,4997.624006623021,19,27,18460.5060971367,12.305036107349531,Medium,0,1
0,101,subaru,std,four,sedan,fwd,front,97.15968242815144,0.8258598468806814,0.9074608563892556,52.59973316748564,2200,ohcf,four,109,2bbl,3.628111867982056,2.649288484025125,9.37792666577496,81.44585925908761,4384.766630662276,28,33,7982.10913374459,8.327857224388943,Low,0,1
3,121,mitsubishi,turbo,two,hatchback,fwd,front,96.01783636474993,0.8336355534289476,0.9219128780986988,50.23731061880194,2903,ohc,four,157,spdi,3.5938960499944663,3.868373558134386,7.0,145.4472471342527,4982.403947973327,19,24,14783.25234336933,12.361555602918184,Medium,0,1
2,81,subaru,std,two,hatchback,fwd,front,93.69751640716956,0.7594427916711531,0.8809008858685163,53.71433907527214,2121,ohcf,four,108,2bbl,3.62979313557396,2.630595574637156,8.793858113126506,73.92473143873667,4399.276029470228,26,31,7131.749223693078,9.085197828967347,Low,0,1
1,167,toyota,std,two,hatchback,rwd,front,94.62769644557532,0.8084744474200138,0.8885845929265758,52.58401439749707,2302,dohc,four,97,mpfi,3.2473941483744446,3.071806035242954,9.526474137075851,111.20069491044003,6587.212423804186,26,29,9819.451854185676,9.133901246333105,Medium,0,1
1,169,toyota,std,two,hatchback,rwd,front,94.3116251334729,0.8132300334704624,0.8878556650547087,52.571815707655794,2293,dohc,four,99,mpfi,3.252237751990497,3.0810411152175834,9.391503594859298,113.17909877914904,6589.371263616947,26,29,9988.708091088034,9.061894549027992,Medium,0,1
1,101,honda,std,two,hatchback,fwd,front,93.69780070272148,0.7199177898497191,0.8895933809765557,52.62116527029822,1947,ohc,four,93,1bbl,2.9128854939762348,3.4265323559498984,9.205365646227373,74.30095333368871,5988.795053581247,30,34,6706.04592630688,7.799444761127665,Low,0,1
3,186,porsche,std,two,hatchback,rwd,front,94.46165632062365,0.8086889416703763,0.9480199726653822,50.18146699071776,2766,ohc,four,150,mpfi,3.94,3.091653316044032,9.59111533182285,141.60144543700156,5507.492428882821,19,27,22028.523242201845,12.210091639096747,Medium,0,1
2,165,audi,std,four,sedan,4wd,front,99.17871883538768,0.8467740684908291,0.9225759295500082,54.296873253234295,2832,ohc,five,137,mpfi,3.187530036254356,3.402665785832585,8.015835444567223,115.79551036058588,5496.670525086232,18,22,17437.10782965724,13.060923044126676,Medium,0,1
0,86,honda,std,four,sedan,fwd,front,96.2154611369396,0.8410502406659764,0.906050679959736,54.10577186964033,2474,ohc,four,111,mpfi,3.1451629584977625,3.566820687396929,8.844586730190603,102.87327840974255,5797.438668308812,24,28,13077.890022563588,9.793626180083706,Medium,0,1
-1,110,dodge,std,four,wagon,fwd,front,103.42480012980536,0.839112381850213,0.8988300451467212,59.75020604456829,2490,ohc,four,124,2bbl,3.353726091131329,3.453924576162924,8.40232201253263,88.55312294185597,5008.562242230599,24,30,8893.422207405654,9.805576199174048,Low,0,1
2,84,subaru,std,two,hatchback,fwd,front,93.63612983671386,0.7534779768555812,0.8803778569836677,53.73907674222191,2068,ohcf,four,99,2bbl,3.621738751673014,2.356509618605091,9.028249417772802,68.95477735522717,4897.962667073327,31,36,5163.212568805482,7.740799414366907,Low,0,1
-1,95,volvo,turbo,four,sedan,rwd,front,108.9139542233611,0.906657784361084,0.957273713723324,55.714006579014914,3015,ohc,four,140,mpfi,3.7864729748415846,3.145972502621688,9.646038954071155,111.53926271326628,5396.008890960055,19,25,22372.789614326302,12.462753505315916,Medium,0,1
1,121,mercedes-benz,std,two,hardtop,rwd,front,111.98249630229846,0.958332927840996,0.998699666352672,55.2695075817179,3705,ohcv,eight,304,mpfi,3.80099513646391,3.3448874694614625,8.194158615393219,181.7328955313488,4506.747864287237,14,16,45400.0,16.84540873041703,High,0,1
0,187,bmw,std,two,sedan,rwd,front,101.40528924224252,0.8501952912604763,0.901042341402286,54.32379375111749,2726,ohc,six,164,mpfi,3.305283149806788,3.190069026969914,9.093659652934496,121.14506433605074,4259.58423840468,21,28,20698.166289938505,11.117321790982126,Medium,0,1
1,167,toyota,std,two,sedan,rwd,front,94.08492631485746,0.8112293700912478,0.8882229775757177,52.544175695628425,2260,dohc,four,98,mpfi,3.2400883261323346,3.0748734896109022,9.434517687534262,111.59862213657644,6597.890463885971,26,29,9194.979375176432,8.999454455091515,Medium,0,1
1,100,honda,std,two,hatchback,fwd,front,93.42762527810652,0.7215353163876511,0.8883978853420914,52.64240136475724,1917,ohc,four,91,1bbl,2.921548487494809,3.3959930406249432,9.289969213226414,74.7603908465454,6001.156190709483,30,34,6552.267403555466,7.826121541213725,Low,0,1
1,104,mazda,std,two,hatchback,fwd,front,92.93204300433612,0.7656307716376096,0.8916471862118097,54.10341893244958,1873,ohc,four,89,2bbl,3.034465327135833,3.1574693472053115,8.919890575570125,68.0734601216868,4988.786458956048,30,31,5669.675144612171,7.7743729436230256,Low,0,1
0,82,toyota,std,four,wagon,4wd,front,95.96592135439536,0.8117287981503479,0.8819648517313384,59.15594654998772,2306,ohc,four,92,2bbl,3.036236066349654,3.0372107741183285,8.981589458750125,62.1290589224469,4787.654866659498,27,32,7797.227308333089,8.741758014162828,Low,0,1
0,117,mazda,std,four,hatchback,fwd,front,98.85142827818272,0.8537495427263725,0.9238114250861093,55.58632293146183,2395,ohc,four,121,2bbl,3.3882689705637072,3.398075659796239,8.500981546973655,85.0586627864669,4811.032201163604,26,32,11086.213844250282,9.0656001656281,Low,0,1
0,105,honda,std,two,hatchback,fwd,front,96.63964480631472,0.8010286020923683,0.9064026814474976,53.314130380291225,2254,ohc,four,110,1bbl,3.1643334842084667,3.565243326936961,8.849964868025564,86.15312719575063,5806.381988276096,27,33,7763.678642470576,8.62095097985536,Low,0,1
0,128,nissan,std,four,sedan,fwd,front,100.19250101219762,0.8732019706965618,0.9238676077285694,55.1831318803798,3094,ohcv,six,180,mpfi,3.428280612345905,3.27286294456377,9.040075568457151,153.37699444511787,5206.530534064327,17,22,13894.500975363868,13.91453293416615,High,0,1
-1,65,toyota,std,four,hatchback,fwd,front,102.19625458386602,0.8438168541621893,0.9222198520006616,53.72784726988712,2395,ohc,four,121,mpfi,3.2955202700019006,3.546474314034545,8.722289231742225,92.00896107517796,4204.028410239765,27,32,9317.502755981626,8.71148317459838,Low,0,1
1,231,nissan,std,two,hatchback,rwd,front,99.28149805118316,0.8596179574850451,0.9429471465475884,49.81679433143971,3130,ohcv,six,181,mpfi,3.4452241939101875,3.260123469148779,9.082620734153844,159.87071281725855,5200.662712720128,19,25,18159.935234816126,12.236945979096651,High,0,1
0,110,honda,std,four,sedan,fwd,front,96.51060540181751,0.7873091166169244,0.8895386189248341,54.52754256341797,1994,ohc,four,92,1bbl,2.915487906821768,3.410087858501694,9.265614771145122,77.19306307983227,6009.988924169469,30,35,7946.171977120419,7.829429326208399,Low,0,1
-2,101,volvo,std,four,sedan,rwd,front,104.3998655080806,0.9076163329623612,0.9316889422543384,56.27915106557798,2948,ohc,four,142,mpfi,3.779436945687467,3.148886434439456,9.529153458013484,112.90319616287384,5413.412652235198,24,28,16125.87337114902,9.81304903692981,Medium,0,1
0,109,nissan,std,four,sedan,fwd,front,100.36584557494976,0.8861846895523715,0.9226700321881924,55.01041883353248,3071,ohcv,six,184,mpfi,3.427013000731604,3.287643542782529,9.066876916169916,155.15491393409636,5213.070120664069,19,25,13235.319927032446,12.44239021665063,High,0,1
3,196,toyota,std,two,hatchback,rwd,front,102.95061964564366,0.8826494339514788,0.94104529061333,51.93899269218607,2949,dohc,six,171,mpfi,3.278704442756393,3.368432221059612,9.294871670173938,161.4206527449529,5198.554500614353,20,24,16548.006250442108,11.72433897673848,High,0,1
3,149,saab,std,two,hatchback,fwd,front,99.12877624510686,0.8957465026100793,0.9238476101416272,56.11071692971768,2701,ohc,four,122,mpfi,2.54,2.07,9.349608473709562,110.42689854269432,5269.894211148944,21,28,15056.08197734824,11.253430942106908,Medium,0,1
